sample_id,split,class_index
9410,train,2
10827,train,1
13322,train,1
2905,train,1
14418,train,3
9069,train,3
3536,train,1
9935,train,2
1203,train,3
4752,train,1
12735,train,1
5131,train,1
10559,train,1
7528,train,1
2663,train,3
7497,train,2
9357,train,1
3564,train,1
11301,train,3
10094,train,2
4901,train,2
5720,train,1
11955,train,4
1721,train,3
9487,train,3
5975,train,1
8566,train,4
1622,train,3
4740,train,3
7454,train,4
7623,train,4
1391,train,1
13878,train,2
10885,train,3
8953,train,3
2785,train,4
861,train,1
9403,train,4
9087,train,3
11524,train,3
7794,train,3
1507,train,4
5558,train,2
7820,train,4
12915,train,3
13244,train,2
6986,train,1
7925,train,4
13311,train,1
723,train,1
9982,train,4
1103,train,4
2634,train,3
2726,train,1
8241,train,4
1874,train,3
730,train,1
10850,train,2
4556,train,3
3027,train,2
6291,train,3
1564,train,2
6412,train,3
7696,train,2
1221,train,3
13520,train,3
5963,train,2
9104,train,3
6941,train,3
5835,train,2
13187,train,3
8105,train,4
11194,train,2
5079,train,2
3392,train,3
11888,train,3
5933,train,1
11671,train,4
11633,train,3
8451,train,2
8217,train,1
13293,train,1
7920,train,3
3958,train,2
11834,train,4
6783,train,2
532,train,1
2639,train,4
6299,train,4
5586,train,1
1064,train,4
11317,train,2
5952,train,1
12408,train,4
7850,train,3
2087,train,4
8152,train,4
467,train,2
1371,train,3
12920,train,1
2735,train,3
10525,train,1
6006,train,1
11823,train,1
13231,train,1
12549,train,2
14616,train,3
1561,train,4
7904,train,3
3641,train,1
6635,train,1
13232,train,1
12112,train,1
10724,train,1
6586,train,1
10046,train,3
988,train,4
10416,train,2
1049,train,4
14052,train,2
5322,train,4
6408,train,2
12094,train,4
8326,train,3
11199,train,1
6229,train,2
4606,train,1
12479,train,2
11227,train,3
4699,train,4
11717,train,3
2909,train,3
5856,train,2
1555,train,1
11169,train,4
8368,train,2
6352,train,3
6361,train,1
11184,train,1
11878,train,4
1996,train,2
3495,train,3
9253,train,1
5349,train,3
11281,train,1
12808,train,4
7278,train,4
4749,train,2
3270,train,3
8878,train,4
9676,train,1
10703,train,2
9150,train,3
2057,train,2
5661,train,2
3968,train,3
12677,train,2
6579,train,3
6160,train,2
3143,train,4
5646,train,4
7326,train,3
7752,train,4
13290,train,2
1654,train,3
6910,train,2
539,train,1
289,train,4
4743,train,3
5351,train,3
13686,train,3
1414,train,1
5273,train,3
5810,train,1
1126,train,4
11697,train,2
8487,train,3
8319,train,3
11543,train,1
8281,train,1
12489,train,4
6174,train,3
4269,train,2
3039,train,1
1516,train,4
12831,train,2
4839,train,3
1383,train,1
1628,train,3
3144,train,4
12632,train,2
7784,train,3
1495,train,3
9386,train,4
6377,train,2
4622,train,2
1408,train,3
4468,train,2
11210,train,3
14372,train,3
13177,train,2
862,train,1
5057,train,1
9910,train,3
8091,train,4
3,train,3
13598,train,2
5966,train,2
3793,train,1
11794,train,3
7664,train,4
4826,train,4
11779,train,4
4694,train,4
12591,train,4
8850,train,1
12525,train,3
4591,train,3
3767,train,4
10721,train,1
4683,train,2
8598,train,3
9373,train,4
5424,train,4
10132,train,3
13119,train,2
4212,train,4
9139,train,4
3747,train,1
10392,train,1
759,train,1
4698,train,4
538,train,1
6881,train,1
4896,train,2
798,train,4
11738,train,1
8383,train,2
2813,train,3
4772,train,3
4446,train,2
10485,train,1
10927,train,4
3964,train,3
8987,train,2
7668,train,4
436,train,4
6453,train,4
13081,train,2
12305,train,2
10405,train,2
11436,train,3
5232,train,3
7373,train,2
9473,train,3
11693,train,2
5150,train,1
5619,train,1
1578,train,1
13306,train,2
12076,train,2
13061,train,2
3084,train,4
4129,train,2
5056,train,1
8822,train,2
8341,train,3
5782,train,2
4090,train,1
11994,train,4
7311,train,3
4476,train,3
3771,train,4
9856,train,4
6704,train,2
8703,train,4
3546,train,3
10939,train,4
10318,train,3
361,train,4
6781,train,4
11574,train,3
9054,train,3
11813,train,4
11762,train,4
12219,train,3
1787,train,4
10581,train,4
13368,train,2
9527,train,1
11712,train,3
5243,train,1
12598,train,2
12553,train,2
7722,train,3
1077,train,1
8523,train,3
8280,train,2
12836,train,1
12775,train,1
3578,train,1
9474,train,4
7383,train,1
8470,train,2
14650,train,3
10752,train,4
1308,train,2
1151,train,3
2173,train,4
8162,train,1
2262,train,3
3007,train,4
7279,train,2
13104,train,3
6292,train,2
5760,train,4
3986,train,3
3846,train,3
6955,train,2
849,train,1
7854,train,1
8922,train,1
1608,train,3
5602,train,1
752,train,1
3349,train,4
4360,train,4
8528,train,3
10009,train,3
2664,train,1
8975,train,4
9620,train,2
1211,train,1
6669,train,1
11346,train,1
8270,train,1
9799,train,4
11302,train,3
11065,train,1
10110,train,1
9267,train,1
14550,train,3
1237,train,4
9689,train,3
4786,train,1
4942,train,2
12068,train,4
12492,train,1
2053,train,3
10478,train,3
11802,train,3
882,train,1
4457,train,3
4497,train,1
546,train,3
11473,train,3
1624,train,1
4808,train,1
2459,train,1
8206,train,3
7323,train,4
7337,train,2
11206,train,2
10053,train,1
8379,train,3
9341,train,1
11656,train,1
13562,train,1
5184,train,2
9172,train,2
9237,train,1
6210,train,1
813,train,2
2086,train,1
7027,train,3
13544,train,1
6040,train,2
714,train,4
785,train,3
8031,train,4
9183,train,3
12584,train,4
10576,train,4
6975,train,3
4863,train,2
10635,train,4
7688,train,1
6577,train,1
13461,train,3
2204,train,2
12042,train,4
4044,train,4
11636,train,2
13531,train,1
14109,train,3
12306,train,1
8469,train,2
3398,train,2
2171,train,3
11830,train,3
13007,train,2
10794,train,2
1619,train,2
771,train,2
14239,train,3
11035,train,3
7479,train,3
10411,train,2
6531,train,1
2375,train,2
12739,train,1
13098,train,2
2243,train,2
10765,train,4
12482,train,1
3801,train,2
8611,train,2
6872,train,2
4933,train,3
8518,train,2
12174,train,3
14366,train,3
14198,train,3
5352,train,4
5744,train,2
13905,train,2
3628,train,2
12249,train,1
1332,train,3
14367,train,3
6450,train,2
6544,train,2
4712,train,1
10066,train,2
3028,train,2
9626,train,4
6914,train,1
3996,train,3
6737,train,1
4085,train,1
4459,train,2
1549,train,2
13335,train,2
13896,train,2
8631,train,4
14180,train,3
3605,train,1
13057,train,1
3016,train,4
12288,train,3
6394,train,3
3829,train,4
9824,train,2
9098,train,3
4806,train,1
7919,train,1
7541,train,3
5361,train,2
4371,train,2
11539,train,2
7366,train,3
3772,train,4
8843,train,2
12891,train,1
1199,train,4
4753,train,1
11314,train,3
7814,train,1
7485,train,1
13742,train,2
1734,train,4
4750,train,2
573,train,1
8643,train,2
7581,train,4
2136,train,2
9109,train,2
2850,train,4
10220,train,1
5482,train,3
13431,train,2
8546,train,4
6446,train,4
5013,train,1
6195,train,2
11112,train,4
13032,train,1
1629,train,3
11924,train,3
1800,train,3
10402,train,1
11183,train,2
1490,train,3
5507,train,4
3731,train,3
12004,train,3
5201,train,1
9801,train,1
10562,train,2
3247,train,4
5740,train,3
12274,train,2
7212,train,2
6049,train,2
6780,train,4
3421,train,1
4349,train,3
2324,train,4
9622,train,1
1875,train,3
9847,train,3
8364,train,3
3517,train,3
6639,train,3
8098,train,1
1757,train,4
5789,train,1
9609,train,3
4226,train,1
12154,train,1
9442,train,1
4483,train,2
12630,train,3
3163,train,1
2689,train,2
8072,train,2
1344,train,4
11725,train,1
9508,train,3
3366,train,2
13083,train,1
1740,train,2
6661,train,2
8937,train,3
6100,train,3
2914,train,2
1229,train,3
3034,train,1
5405,train,1
12626,train,1
67,train,3
6041,train,1
13519,train,2
12128,train,3
12501,train,1
12157,train,1
12397,train,4
8059,train,1
6439,train,1
7639,train,4
10068,train,4
1401,train,1
6715,train,3
10895,train,4
3780,train,4
4517,train,2
3528,train,2
4235,train,4
6801,train,2
11503,train,4
12435,train,4
6186,train,2
2734,train,2
10637,train,2
11694,train,2
9011,train,3
740,train,3
1947,train,4
12521,train,2
6257,train,1
13310,train,1
2121,train,2
7505,train,1
424,train,4
6097,train,2
2196,train,3
1698,train,1
1109,train,2
1571,train,3
2440,train,2
3258,train,3
6209,train,1
10311,train,1
2695,train,3
1364,train,4
5529,train,2
8538,train,2
3659,train,3
130,train,4
11661,train,3
9352,train,1
9012,train,3
11257,train,1
8199,train,3
15,train,3
9181,train,1
10136,train,2
10064,train,2
2623,train,3
10386,train,1
8172,train,2
12611,train,2
3806,train,1
7163,train,1
6789,train,1
13409,train,2
3361,train,1
417,train,4
1061,train,3
9535,train,4
8234,train,1
13145,train,2
11239,train,4
3501,train,3
2177,train,1
1936,train,1
8159,train,3
8309,train,4
2092,train,3
9340,train,1
3154,train,4
9368,train,4
10403,train,2
12752,train,4
8386,train,3
3863,train,3
1155,train,4
9783,train,1
9381,train,4
1357,train,4
2648,train,1
1223,train,2
7635,train,1
2937,train,2
8835,train,4
1839,train,4
4033,train,4
12883,train,2
1340,train,4
12768,train,2
1510,train,4
1580,train,3
11646,train,4
11388,train,1
12053,train,3
3006,train,4
4960,train,4
6227,train,2
6647,train,2
4175,train,1
9617,train,4
7817,train,1
9522,train,2
1569,train,1
1439,train,1
6605,train,2
6809,train,3
10823,train,1
4343,train,2
3279,train,4
10737,train,3
10761,train,1
7816,train,4
2417,train,2
169,train,4
2818,train,1
8253,train,1
2109,train,3
12169,train,2
1225,train,2
12384,train,3
5914,train,2
4201,train,4
349,train,4
1730,train,3
3130,train,3
3019,train,4
1311,train,1
1186,train,1
4844,train,1
6567,train,1
7492,train,3
101,train,4
7142,train,3
3907,train,4
1990,train,2
5325,train,1
13532,train,2
10211,train,1
7746,train,3
7415,train,1
9599,train,2
12271,train,4
11740,train,4
6349,train,1
12000,train,4
1055,train,4
1632,train,4
12661,train,3
1127,train,4
2792,train,2
9490,train,4
4906,train,2
1475,train,1
3742,train,2
2219,train,3
11274,train,2
13641,train,2
1820,train,2
10100,train,1
13665,train,1
5461,train,2
6562,train,2
3585,train,3
7144,train,1
1494,train,3
5595,train,1
4905,train,2
2161,train,2
12193,train,4
12062,train,2
8418,train,4
1253,train,1
1467,train,3
1897,train,2
11700,train,2
9146,train,4
6464,train,1
11870,train,4
3784,train,2
745,train,2
6487,train,3
9064,train,3
368,train,4
8907,train,4
7780,train,1
12952,train,3
347,train,4
1434,train,1
3186,train,4
6883,train,1
6399,train,4
4553,train,3
8623,train,3
9524,train,1
6594,train,1
240,train,4
2238,train,1
13291,train,2
2330,train,2
4254,train,3
8864,train,4
2894,train,3
3321,train,2
427,train,4
2678,train,1
11088,train,3
4003,train,4
9204,train,3
4259,train,3
12789,train,3
2617,train,3
6511,train,3
11935,train,4
11175,train,1
13319,train,1
11070,train,4
9957,train,3
4482,train,4
6702,train,4
12849,train,2
4443,train,4
2210,train,1
559,train,2
716,train,2
10056,train,3
267,train,4
10949,train,2
2059,train,1
12456,train,1
7248,train,2
8832,train,3
11300,train,1
4432,train,1
11306,train,2
11754,train,4
6248,train,3
2190,train,2
12113,train,2
4739,train,3
11729,train,4
5560,train,2
7883,train,4
13924,train,2
8632,train,4
11601,train,1
10296,train,3
4790,train,1
3567,train,3
13595,train,2
4264,train,4
12065,train,3
2358,train,1
3923,train,4
1173,train,4
6708,train,2
2524,train,3
7608,train,1
5965,train,3
9835,train,3
4167,train,1
6543,train,2
2869,train,3
9321,train,2
375,train,4
8433,train,4
10025,train,2
7943,train,2
13458,train,2
8183,train,1
13337,train,3
9696,train,4
1032,train,1
7125,train,3
2552,train,1
5557,train,2
8660,train,3
7626,train,2
6560,train,1
5500,train,4
5251,train,3
4027,train,4
5421,train,3
10052,train,1
1483,train,3
6406,train,4
3397,train,4
6907,train,3
14563,train,3
4695,train,4
4036,train,4
4484,train,2
555,train,4
13902,train,2
5225,train,1
2103,train,1
12321,train,4
5899,train,2
12237,train,3
8351,train,3
3821,train,4
10390,train,1
9388,train,4
8874,train,1
9663,train,4
5895,train,1
5833,train,1
8665,train,1
5205,train,4
3848,train,4
13391,train,2
4973,train,1
430,train,4
8168,train,3
8763,train,2
10158,train,2
5508,train,4
657,train,2
13521,train,3
9429,train,1
905,train,1
11681,train,1
8810,train,2
13707,train,1
2423,train,3
8421,train,2
2837,train,2
1825,train,3
4673,train,4
11533,train,1
4193,train,3
884,train,3
3524,train,2
11873,train,2
11191,train,4
4153,train,2
4501,train,3
331,train,4
14566,train,3
6585,train,2
13139,train,2
13481,train,2
12215,train,1
4495,train,2
13045,train,2
11430,train,4
11907,train,1
9579,train,4
2901,train,2
9589,train,3
3600,train,3
8549,train,2
13750,train,1
4573,train,2
8017,train,2
14551,train,3
11401,train,3
4802,train,1
1645,train,3
5054,train,2
13654,train,3
4070,train,2
4913,train,4
3480,train,2
9976,train,3
7520,train,2
6958,train,2
4011,train,4
8473,train,3
9163,train,3
6606,train,2
4999,train,3
909,train,1
9415,train,4
466,train,2
13397,train,2
1427,train,3
8721,train,3
5340,train,1
11304,train,3
5035,train,1
1933,train,2
10860,train,1
2146,train,3
8116,train,3
1375,train,3
7691,train,3
9836,train,3
10600,train,4
1894,train,2
2515,train,1
4891,train,1
10261,train,2
6847,train,2
7036,train,3
13683,train,1
3616,train,4
4831,train,4
2952,train,3
12816,train,1
5509,train,4
12243,train,4
4968,train,4
11588,train,2
863,train,4
4871,train,1
10362,train,3
11009,train,3
11715,train,3
13421,train,2
2185,train,3
9227,train,2
9320,train,2
6895,train,1
5008,train,4
126,train,4
4136,train,1
8969,train,3
4982,train,1
7359,train,2
4819,train,1
5544,train,4
5829,train,1
144,train,4
5878,train,2
9336,train,1
1704,train,3
13367,train,2
12785,train,2
4581,train,1
10683,train,2
6523,train,2
8336,train,2
12367,train,3
10564,train,1
7380,train,3
7878,train,3
6329,train,2
5078,train,4
10328,train,3
12627,train,1
4632,train,3
7650,train,3
10671,train,2
622,train,1
2872,train,1
5797,train,1
5480,train,3
2562,train,3
9155,train,3
8298,train,3
651,train,2
6695,train,1
11771,train,1
8726,train,2
12538,train,3
5660,train,2
5265,train,4
3618,train,2
7085,train,1
11332,train,4
11624,train,1
936,train,4
11761,train,4
3300,train,4
8599,train,3
10566,train,3
7287,train,1
4713,train,1
1084,train,1
8243,train,2
11577,train,2
3910,train,3
8609,train,1
1753,train,4
8175,train,3
2078,train,1
10851,train,4
6323,train,2
8304,train,3
8273,train,1
6454,train,2
12160,train,4
5503,train,4
3393,train,3
628,train,2
13218,train,4
11975,train,3
623,train,1
2882,train,2
8276,train,2
12163,train,4
1166,train,4
12665,train,2
917,train,3
2605,train,1
9637,train,1
9452,train,4
11457,train,3
5969,train,3
1656,train,3
6678,train,3
329,train,4
6830,train,2
7677,train,3
209,train,4
9377,train,4
10418,train,2
2487,train,2
5104,train,2
11059,train,4
7993,train,3
5884,train,1
6686,train,4
1312,train,1
12427,train,4
13587,train,3
9748,train,3
11028,train,4
7305,train,4
5726,train,1
881,train,1
352,train,4
243,train,4
10243,train,1
8437,train,3
9631,train,3
13550,train,3
3187,train,4
263,train,4
9222,train,4
11585,train,3
10767,train,3
10638,train,2
1041,train,2
6488,train,1
2918,train,1
7672,train,3
5211,train,4
1626,train,2
9116,train,1
4729,train,2
8848,train,2
5836,train,2
6542,train,2
9165,train,4
7607,train,1
4186,train,4
3241,train,4
6541,train,4
5075,train,3
4860,train,4
2936,train,4
10431,train,3
2847,train,4
5841,train,3
8084,train,2
1588,train,1
13011,train,1
10802,train,3
5250,train,3
12754,train,1
10757,train,1
5033,train,2
13403,train,2
11265,train,4
8015,train,4
1880,train,2
7303,train,3
1013,train,1
10707,train,2
463,train,2
5491,train,2
4646,train,3
268,train,4
12772,train,2
1322,train,1
5728,train,1
9408,train,4
7251,train,2
11292,train,2
2887,train,3
6658,train,3
3499,train,1
6310,train,2
2929,train,3
10345,train,3
11521,train,1
3604,train,1
12764,train,3
6456,train,2
955,train,1
8765,train,3
890,train,4
1714,train,3
6812,train,2
3697,train,2
8057,train,1
11033,train,4
1531,train,1
11426,train,1
12558,train,4
1392,train,1
12894,train,3
14599,train,3
11493,train,2
10565,train,3
4218,train,2
4744,train,3
7515,train,4
1378,train,2
13900,train,3
7565,train,4
12943,train,1
10654,train,3
207,train,4
9711,train,1
1459,train,4
7575,train,2
11129,train,1
7596,train,3
405,train,4
7306,train,4
11136,train,3
5843,train,1
3674,train,2
7197,train,3
8274,train,1
10540,train,2
2685,train,3
13518,train,1
13630,train,2
5439,train,1
13242,train,3
10323,train,2
298,train,4
12878,train,2
4050,train,4
10652,train,3
5445,train,1
10663,train,3
4590,train,1
1097,train,4
8485,train,3
4679,train,2
1190,train,1
10868,train,4
2074,train,1
11894,train,2
2045,train,4
2054,train,3
6008,train,1
7832,train,1
8209,train,4
10633,train,3
7055,train,1
12671,train,3
11897,train,3
6010,train,1
8346,train,4
6629,train,1
12503,train,1
14150,train,3
2431,train,1
2900,train,2
14565,train,3
7928,train,2
5442,train,1
4171,train,1
2619,train,1
1999,train,3
10445,train,2
12859,train,2
1277,train,3
8820,train,2
6216,train,4
2912,train,4
8323,train,2
8103,train,3
7099,train,3
6868,train,1
8042,train,1
3836,train,3
13947,train,2
4283,train,1
4798,train,2
3802,train,2
12091,train,4
6410,train,1
12057,train,2
3622,train,3
7601,train,2
6255,train,2
10205,train,2
10937,train,4
7999,train,4
3139,train,3
351,train,4
1456,train,4
2932,train,3
2886,train,1
2424,train,3
8825,train,3
88,train,4
3934,train,4
8046,train,3
1723,train,3
8196,train,2
10725,train,3
4305,train,1
13602,train,2
4884,train,1
5957,train,3
8898,train,1
12171,train,3
8652,train,2
13210,train,2
5434,train,1
10460,train,2
7349,train,4
2094,train,4
3838,train,3
5090,train,2
11395,train,4
5970,train,3
3552,train,1
12806,train,4
3941,train,1
12392,train,4
531,train,1
11249,train,1
10514,train,2
10551,train,4
13855,train,2
179,train,4
2164,train,3
8858,train,1
7637,train,4
2988,train,4
11653,train,1
1950,train,3
11413,train,1
4833,train,3
5076,train,3
3222,train,2
8048,train,4
4461,train,1
14417,train,3
10170,train,2
5417,train,4
10375,train,2
11950,train,2
7747,train,3
10128,train,3
1587,train,2
4503,train,3
6222,train,1
6850,train,4
9558,train,3
883,train,1
3443,train,1
439,train,4
10212,train,1
6822,train,2
11906,train,1
12338,train,4
1522,train,2
1074,train,2
12924,train,3
5565,train,2
7160,train,2
360,train,4
2569,train,2
6924,train,2
3455,train,4
5575,train,1
3877,train,1
4653,train,1
6672,train,1
1709,train,2
12882,train,2
11157,train,4
13868,train,2
11151,train,2
12757,train,1
9449,train,3
10222,train,3
9894,train,4
3291,train,2
11688,train,1
9623,train,1
13524,train,1
11553,train,2
4347,train,3
4738,train,3
1477,train,1
322,train,4
12186,train,1
2392,train,3
8794,train,2
2093,train,1
266,train,4
10579,train,4
1803,train,4
340,train,4
10335,train,1
10533,train,2
10848,train,2
6597,train,4
5343,train,1
3943,train,1
2889,train,4
1326,train,4
13418,train,1
1877,train,4
6549,train,2
9862,train,4
8494,train,1
5406,train,4
3182,train,4
9305,train,3
10925,train,1
11362,train,2
8129,train,3
8663,train,2
10649,train,2
4169,train,1
9505,train,1
10830,train,1
13100,train,1
11954,train,1
2853,train,1
926,train,1
743,train,2
12322,train,3
1165,train,1
